Unique ID,Category,Start Location,End Location,Reporting Location,Train Operating Company
144392,On Train ,Wood Lane,King's Cross St. Pancras,King's Cross St. Pancras,Hammersmith & City
27378,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Piccadilly
48691,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Piccadilly
137948,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
163433,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Piccadilly
176904,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
183320,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
7028,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Piccadilly
23528,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Northern
28098,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
28096,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
35332,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
35684,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
41143,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
48253,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
52496,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
52497,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
58058,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
56993,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
61682,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Piccadilly
71950,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
82589,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
82081,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Northern
88527,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
93955,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
103866,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
131963,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
133262,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
144408,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Northern
156909,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Piccadilly
163436,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
163434,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Piccadilly
163435,On Train ,,King's Cross St. Pancras,King's Cross St. Pancras,Victoria
183321,Station,,King's Cross St. Pancras,King's Cross St. Pancras,Metropolitan
52172,On Train ,Angel,,King's Cross St. Pancras,Northern
76724,On Train ,Baker Street,,King's Cross St. Pancras,Circle and Hammersmith & City
137949,On Train ,Baker Street,,King's Cross St. Pancras,Hammersmith & City
35685,On Train ,Bermondsey,,King's Cross St. Pancras,Victoria
114024,On Train ,Covent Garden,,King's Cross St. Pancras,Piccadilly
82590,On Train ,Gloucester Road,,King's Cross St. Pancras,Northern
40243,On Train ,Hammersmith (H&C Line),,King's Cross St. Pancras,Piccadilly
27379,On Train ,Heathrow Terminals 2 & 3,,King's Cross St. Pancras,Piccadilly
20465,On Train ,Highbury & Islington,,King's Cross St. Pancras,Victoria
20466,On Train ,Highbury & Islington,,King's Cross St. Pancras,Victoria
52498,On Train ,Holborn,,King's Cross St. Pancras,Piccadilly
176905,On Train ,Hyde Park Corner,,King's Cross St. Pancras,Piccadilly
7347,On Train ,King's Cross St. Pancras,,King's Cross St. Pancras,Metropolitan
56994,Station,King's Cross St. Pancras,,King's Cross St. Pancras,Metropolitan
108814,On Train ,King's Cross St. Pancras,,King's Cross St. Pancras,Metropolitan
126989,On Train ,King's Cross St. Pancras,,King's Cross St. Pancras,Victoria
170360,Station,King's Cross St. Pancras,,King's Cross St. Pancras,Victoria
125792,On Train ,Liverpool Street,,King's Cross St. Pancras,Metropolitan
20464,On Train ,Old Street,,King's Cross St. Pancras,Northern
27380,On Train ,Seven Sisters,,King's Cross St. Pancras,Victoria
145700,On Train ,Seven Sisters,,King's Cross St. Pancras,Victoria
87568,On Train ,Tottenham Court Road,,King's Cross St. Pancras,Circle and Hammersmith & City
23306,On Train ,Tower Hill,,King's Cross St. Pancras,Circle and Hammersmith & City
144409,On Train ,Vauxhall,,King's Cross St. Pancras,Victoria
2212,Station,,,King's Cross St. Pancras,Metropolitan
2213,Station,,,King's Cross St. Pancras,Metropolitan
2688,Station,,,King's Cross St. Pancras,Metropolitan
2689,Station,,,King's Cross St. Pancras,Metropolitan
2210,On Train ,,,King's Cross St. Pancras,Piccadilly
2211,On Train ,,,King's Cross St. Pancras,Victoria
2686,On Train ,,,King's Cross St. Pancras,Victoria
2687,On Train ,,,King's Cross St. Pancras,Victoria
4794,On Train ,,,King's Cross St. Pancras,Metropolitan
7029,Station,,,King's Cross St. Pancras,Metropolitan
7030,Station,,,King's Cross St. Pancras,Metropolitan
7031,Station,,,King's Cross St. Pancras,Metropolitan
7032,Station,,,King's Cross St. Pancras,Metropolitan
7033,Station,,,King's Cross St. Pancras,Metropolitan
7034,Station,,,King's Cross St. Pancras,Metropolitan
7348,On Train ,,,King's Cross St. Pancras,Metropolitan
7350,On Train ,,,King's Cross St. Pancras,Metropolitan
7351,Station,,,King's Cross St. Pancras,Metropolitan
7349,On Train ,,,King's Cross St. Pancras,Northern
10186,Station,,,King's Cross St. Pancras,Metropolitan
12907,Station,,,King's Cross St. Pancras,Metropolitan
13395,Station,,,King's Cross St. Pancras,Metropolitan
13396,Station,,,King's Cross St. Pancras,Metropolitan
13397,Station,,,King's Cross St. Pancras,Metropolitan
13398,Station,,,King's Cross St. Pancras,Metropolitan
16262,Station,,,King's Cross St. Pancras,Metropolitan
16883,Station,,,King's Cross St. Pancras,Metropolitan
19557,Station,,,King's Cross St. Pancras,Metropolitan
19558,Station,,,King's Cross St. Pancras,Metropolitan
19559,Station,,,King's Cross St. Pancras,Metropolitan
19775,On Train ,,,King's Cross St. Pancras,Metropolitan
19776,Station,,,King's Cross St. Pancras,Metropolitan
19777,Station,,,King's Cross St. Pancras,Metropolitan
20468,Station,,,King's Cross St. Pancras,Metropolitan
20469,Station,,,King's Cross St. Pancras,Metropolitan
20470,Station,,,King's Cross St. Pancras,Metropolitan
20471,Station,,,King's Cross St. Pancras,Metropolitan
20472,Station,,,King's Cross St. Pancras,Metropolitan
20473,Station,,,King's Cross St. Pancras,Metropolitan
20474,Station,,,King's Cross St. Pancras,Metropolitan
20475,Station,,,King's Cross St. Pancras,Metropolitan
20476,Station,,,King's Cross St. Pancras,Metropolitan
20477,Station,,,King's Cross St. Pancras,Metropolitan
20467,On Train ,,,King's Cross St. Pancras,Northern
24263,On Train ,,,King's Cross St. Pancras,Circle and Hammersmith & City
23307,Station,,,King's Cross St. Pancras,Metropolitan
23529,Station,,,King's Cross St. Pancras,Metropolitan
24264,Station,,,King's Cross St. Pancras,Metropolitan
24265,Station,,,King's Cross St. Pancras,Metropolitan
24266,Station,,,King's Cross St. Pancras,Metropolitan
27130,Station,,,King's Cross St. Pancras,Metropolitan
28099,On Train ,,,King's Cross St. Pancras,Circle and Hammersmith & City
28100,On Train ,,,King's Cross St. Pancras,Circle and Hammersmith & City
27131,Station,,,King's Cross St. Pancras,Metropolitan
27381,Station,,,King's Cross St. Pancras,Metropolitan
27382,Station,,,King's Cross St. Pancras,Metropolitan
27383,Station,,,King's Cross St. Pancras,Metropolitan
27384,Station,,,King's Cross St. Pancras,Metropolitan
28102,Station,,,King's Cross St. Pancras,Metropolitan
28103,Station,,,King's Cross St. Pancras,Metropolitan
28104,Station,,,King's Cross St. Pancras,Metropolitan
28101,On Train ,,,King's Cross St. Pancras,Victoria
31379,On Train ,,,King's Cross St. Pancras,Metropolitan
31381,Station,,,King's Cross St. Pancras,Metropolitan
32173,Station,,,King's Cross St. Pancras,Metropolitan
32174,Station,,,King's Cross St. Pancras,Metropolitan
32175,Station,,,King's Cross St. Pancras,Metropolitan
32176,Station,,,King's Cross St. Pancras,Metropolitan
32177,Station,,,King's Cross St. Pancras,Metropolitan
32178,Station,,,King's Cross St. Pancras,Metropolitan
32179,Station,,,King's Cross St. Pancras,Metropolitan
31380,On Train ,,,King's Cross St. Pancras,Piccadilly
32172,On Train ,,,King's Cross St. Pancras,Victoria
36514,Station,,,King's Cross St. Pancras,Metropolitan
35690,Station,,,King's Cross St. Pancras,Metropolitan
35691,Station,,,King's Cross St. Pancras,Metropolitan
35692,Station,,,King's Cross St. Pancras,Metropolitan
36527,On Train ,,,King's Cross St. Pancras,Metropolitan
36528,On Train ,,,King's Cross St. Pancras,Metropolitan
36529,Station,,,King's Cross St. Pancras,Metropolitan
35687,On Train ,,,King's Cross St. Pancras,Northern
35688,On Train ,,,King's Cross St. Pancras,Northern
35686,On Train ,,,King's Cross St. Pancras,Victoria
35689,On Train ,,,King's Cross St. Pancras,Victoria
41146,On Train ,,,King's Cross St. Pancras,Circle and Hammersmith & City
40244,On Train ,,,King's Cross St. Pancras,Metropolitan
40245,Station,,,King's Cross St. Pancras,Metropolitan
40246,Station,,,King's Cross St. Pancras,Metropolitan
40247,Station,,,King's Cross St. Pancras,Metropolitan
40248,Station,,,King's Cross St. Pancras,Metropolitan
40249,Station,,,King's Cross St. Pancras,Metropolitan
40250,Station,,,King's Cross St. Pancras,Metropolitan
40252,Station,,,King's Cross St. Pancras,Metropolitan
41145,On Train ,,,King's Cross St. Pancras,Metropolitan
41147,Station,,,King's Cross St. Pancras,Metropolitan
41148,Station,,,King's Cross St. Pancras,Metropolitan
41149,Station,,,King's Cross St. Pancras,Metropolitan
41150,Station,,,King's Cross St. Pancras,Metropolitan
41151,Station,,,King's Cross St. Pancras,Metropolitan
41144,On Train ,,,King's Cross St. Pancras,Victoria
44010,Station,,,King's Cross St. Pancras,Metropolitan
44011,Station,,,King's Cross St. Pancras,Metropolitan
44012,Station,,,King's Cross St. Pancras,Metropolitan
44377,Station,,,King's Cross St. Pancras,Metropolitan
44378,Station,,,King's Cross St. Pancras,Metropolitan
44379,Station,,,King's Cross St. Pancras,Metropolitan
44380,Station,,,King's Cross St. Pancras,Metropolitan
44381,Station,,,King's Cross St. Pancras,Metropolitan
44382,Station,,,King's Cross St. Pancras,Metropolitan
44383,Station,,,King's Cross St. Pancras,Metropolitan
44384,Station,,,King's Cross St. Pancras,Metropolitan
44385,Station,,,King's Cross St. Pancras,Metropolitan
44386,Station,,,King's Cross St. Pancras,Metropolitan
44387,Station,,,King's Cross St. Pancras,Metropolitan
44388,Station,,,King's Cross St. Pancras,Metropolitan
44389,Station,,,King's Cross St. Pancras,Metropolitan
45288,Station,,,King's Cross St. Pancras,Metropolitan
45289,Station,,,King's Cross St. Pancras,Metropolitan
45290,Station,,,King's Cross St. Pancras,Metropolitan
44374,On Train ,,,King's Cross St. Pancras,Northern
44375,On Train ,,,King's Cross St. Pancras,Victoria
44376,On Train ,,,King's Cross St. Pancras,Victoria
45287,On Train ,,,King's Cross St. Pancras,Victoria
48252,On Train ,,,King's Cross St. Pancras,Victoria
48254,Station,,,King's Cross St. Pancras,Metropolitan
48255,Station,,,King's Cross St. Pancras,Metropolitan
48692,On Train ,,,King's Cross St. Pancras,Metropolitan
48694,Station,,,King's Cross St. Pancras,Metropolitan
48695,Station,,,King's Cross St. Pancras,Metropolitan
48696,Station,,,King's Cross St. Pancras,Metropolitan
48697,Station,,,King's Cross St. Pancras,Metropolitan
48698,Station,,,King's Cross St. Pancras,Metropolitan
49523,On Train ,,,King's Cross St. Pancras,Metropolitan
49525,Station,,,King's Cross St. Pancras,Metropolitan
49526,Station,,,King's Cross St. Pancras,Metropolitan
49527,Station,,,King's Cross St. Pancras,Metropolitan
49528,Station,,,King's Cross St. Pancras,Metropolitan
49524,On Train ,,,King's Cross St. Pancras,Victoria
52499,On Train ,,,King's Cross St. Pancras,Metropolitan
52500,Station,,,King's Cross St. Pancras,Metropolitan
52501,Station,,,King's Cross St. Pancras,Metropolitan
52502,Station,,,King's Cross St. Pancras,Metropolitan
52503,Station,,,King's Cross St. Pancras,Metropolitan
52504,Station,,,King's Cross St. Pancras,Metropolitan
52505,Station,,,King's Cross St. Pancras,Metropolitan
52506,Station,,,King's Cross St. Pancras,Metropolitan
53309,Station,,,King's Cross St. Pancras,Metropolitan
53310,Station,,,King's Cross St. Pancras,Metropolitan
53311,Station,,,King's Cross St. Pancras,Metropolitan
53307,On Train ,,,King's Cross St. Pancras,Northern
56995,On Train ,,,King's Cross St. Pancras,Metropolitan
56998,Station,,,King's Cross St. Pancras,Metropolitan
56999,Station,,,King's Cross St. Pancras,Metropolitan
57000,Station,,,King's Cross St. Pancras,Metropolitan
57001,Station,,,King's Cross St. Pancras,Metropolitan
57002,Station,,,King's Cross St. Pancras,Metropolitan
57003,Station,,,King's Cross St. Pancras,Metropolitan
57004,Station,,,King's Cross St. Pancras,Metropolitan
58074,Station,,,King's Cross St. Pancras,Metropolitan
58075,Station,,,King's Cross St. Pancras,Metropolitan
58076,Station,,,King's Cross St. Pancras,Metropolitan
58077,Station,,,King's Cross St. Pancras,Metropolitan
58078,Station,,,King's Cross St. Pancras,Metropolitan
58079,Station,,,King's Cross St. Pancras,Metropolitan
56556,On Train ,,,King's Cross St. Pancras,Victoria
56996,On Train ,,,King's Cross St. Pancras,Victoria
56997,On Train ,,,King's Cross St. Pancras,Victoria
58072,On Train ,,,King's Cross St. Pancras,Victoria
58073,On Train ,,,King's Cross St. Pancras,Victoria
61684,Station,,,King's Cross St. Pancras,Metropolitan
61685,Station,,,King's Cross St. Pancras,Metropolitan
61686,Station,,,King's Cross St. Pancras,Metropolitan
62610,On Train ,,,King's Cross St. Pancras,Metropolitan
62611,Station,,,King's Cross St. Pancras,Metropolitan
62612,Station,,,King's Cross St. Pancras,Metropolitan
62613,Station,,,King's Cross St. Pancras,Metropolitan
62614,Station,,,King's Cross St. Pancras,Metropolitan
62615,Station,,,King's Cross St. Pancras,Metropolitan
62616,Station,,,King's Cross St. Pancras,Metropolitan
62617,Station,,,King's Cross St. Pancras,Metropolitan
62618,Station,,,King's Cross St. Pancras,Metropolitan
62619,Station,,,King's Cross St. Pancras,Metropolitan
61683,On Train ,,,King's Cross St. Pancras,Victoria
66675,On Train ,,,King's Cross St. Pancras,Metropolitan
66676,Station,,,King's Cross St. Pancras,Metropolitan
66677,Station,,,King's Cross St. Pancras,Metropolitan
66678,Station,,,King's Cross St. Pancras,Metropolitan
67726,Station,,,King's Cross St. Pancras,Metropolitan
67727,Station,,,King's Cross St. Pancras,Metropolitan
67728,Station,,,King's Cross St. Pancras,Metropolitan
67729,Station,,,King's Cross St. Pancras,Metropolitan
67730,Station,,,King's Cross St. Pancras,Metropolitan
67731,Station,,,King's Cross St. Pancras,Metropolitan
67732,Station,,,King's Cross St. Pancras,Metropolitan
71952,On Train ,,,King's Cross St. Pancras,Circle and Hammersmith & City
71951,On Train ,,,King's Cross St. Pancras,Metropolitan
71953,Station,,,King's Cross St. Pancras,Metropolitan
71954,Station,,,King's Cross St. Pancras,Metropolitan
71955,Station,,,King's Cross St. Pancras,Metropolitan
71956,Station,,,King's Cross St. Pancras,Metropolitan
71957,Station,,,King's Cross St. Pancras,Metropolitan
71958,Station,,,King's Cross St. Pancras,Metropolitan
71959,Station,,,King's Cross St. Pancras,Metropolitan
71960,Station,,,King's Cross St. Pancras,Metropolitan
72934,On Train ,,,King's Cross St. Pancras,Metropolitan
72935,Station,,,King's Cross St. Pancras,Metropolitan
72936,Station,,,King's Cross St. Pancras,Metropolitan
72937,Station,,,King's Cross St. Pancras,Metropolitan
76728,Station,,,King's Cross St. Pancras,Metropolitan
76729,Station,,,King's Cross St. Pancras,Metropolitan
76730,Station,,,King's Cross St. Pancras,Metropolitan
76731,Station,,,King's Cross St. Pancras,Metropolitan
76732,Station,,,King's Cross St. Pancras,Metropolitan
77819,Station,,,King's Cross St. Pancras,Metropolitan
77820,Station,,,King's Cross St. Pancras,Metropolitan
77821,Station,,,King's Cross St. Pancras,Metropolitan
77822,Station,,,King's Cross St. Pancras,Metropolitan
